district_id,district_name,state,population,rural_population,urban_population,rural_fraction,literacy_rate,female_literacy,sc_pct,st_pct,cultivators,agri_laborers,rural_households,poverty_rate_proxy,solid_fuel_pct,bank_account_pct,electricity_pct,mobile_ownership_pct,improved_water_pct,sanitation_pct,women_bank_account_pct,child_stunting_pct,pmuy_eligible,pmuy_connections,pmuy_coverage,pmkisan_eligible,pmkisan_beneficiaries,pmkisan_coverage
444,Udaipur,Rajasthan,576365,368730,207634,0.6398,0.611,0.4837,0.2529,0.0097,57795,45924,73991,0.3506,0.6444,0.5058,0.6863,0.7223,0.543,0.5168,0.4394,0.3502,305694,179971,0.5887,351205,266559,0.759
445,East,Sikkim,79866,51493,28372,0.6447,0.5737,0.3962,0.0932,0.0,4116,3105,10152,0.0454,0.5122,0.4738,0.6446,0.683,0.6059,0.5186,0.4651,0.2962,33333,22100,0.6632,24451,18728,0.7661
446,North Sikkim,Sikkim,420825,281859,138965,0.6698,0.6025,0.5218,0.147,0.1842,23337,24584,57056,0.0313,0.5616,0.4007,0.6169,0.6983,0.6247,0.5945,0.3682,0.4233,205437,165487,0.8055,162266,131310,0.8092
447,South Sikkim,Sikkim,308367,281529,26837,0.913,0.5867,0.4831,0.2348,0.0,23618,17077,64929,0.0697,0.5621,0.3853,0.4996,0.5685,0.4482,0.4587,0.3902,0.4038,233994,131275,0.561,137798,127203,0.9231
448,West Sikkim,Sikkim,617250,488041,129208,0.7907,0.6491,0.5168,0.087,0.0401,38867,47790,96533,0.0769,0.6001,0.7016,0.5957,0.5685,0.647,0.3848,0.5586,0.2962,371413,247612,0.6667,293431,235461,0.8024
449,Ariyalur,Tamil Nadu,138800,55063,83736,0.3967,0.6729,0.5616,0.1905,0.1428,8697,6599,12956,0.047,0.4932,0.5586,0.7169,0.7565,0.7613,0.6773,0.4333,0.2126,40963,30249,0.7386,51794,43830,0.8463
450,Chennai,Tamil Nadu,515600,233101,282498,0.4521,0.7198,0.5786,0.138,0.2215,31199,30680,54267,0.0866,0.4046,0.6393,0.7803,0.7214,0.4875,0.6925,0.4985,0.2826,140771,100192,0.7117,209530,169905,0.8109
451,Coimbatore,Tamil Nadu,336976,178318,158657,0.5292,0.7919,0.685,0.1188,0.0,24846,17763,36289,0.1096,0.3589,0.604,0.7544,0.9316,0.7012,0.6562,0.5313,0.1353,83503,65359,0.7828,144279,119063,0.8252
452,Cuddalore,Tamil Nadu,678777,273570,405206,0.403,0.6681,0.6171,0.0957,0.1401,51661,27283,51195,0.0704,0.416,0.3921,0.8589,0.8451,0.7105,0.6819,0.2557,0.2826,136546,94448,0.6917,267314,206848,0.7738
453,Dharmapuri,Tamil Nadu,347641,174688,172952,0.5025,0.7721,0.7025,0.208,0.1025,24770,11081,33299,0.0655,0.576,0.6655,0.7252,0.6801,0.7597,0.6485,0.4778,0.1784,122972,88639,0.7208,121396,93247,0.7681
454,Dindigul,Tamil Nadu,1198480,676576,521903,0.5645,0.7519,0.6292,0.2712,0.1444,79038,56014,137965,0.0489,0.3527,0.6299,0.7349,0.7329,0.6928,0.6301,0.5885,0.2184,311984,241630,0.7745,457303,386546,0.8453
455,Erode,Tamil Nadu,168913,86086,82826,0.5096,0.6675,0.5986,0.097,0.0607,13330,8738,18105,0.0871,0.7606,0.5279,0.6845,0.6703,0.6302,0.5093,0.4634,0.1849,88286,72059,0.8163,74725,58678,0.7853
456,Kancheepuram,Tamil Nadu,894460,369961,524498,0.4136,0.6986,0.5206,0.2286,0.3278,55950,49592,86810,0.133,0.4954,0.4992,0.7552,0.8029,0.8602,0.5988,0.4168,0.2344,275727,218934,0.794,357378,254562,0.7123
457,Kanniyakumari,Tamil Nadu,597949,299192,298756,0.5004,0.6698,0.5661,0.1588,0.0309,29924,22683,58227,0.095,0.4446,0.5193,0.775,0.7055,0.8298,0.6629,0.3909,0.2618,165975,115894,0.6983,178134,156181,0.8768
458,Karur,Tamil Nadu,799108,208483,590624,0.2609,0.6728,0.5331,0.1604,0.1474,65269,38336,51678,0.1383,0.4237,0.6279,0.7483,0.7038,0.6744,0.778,0.5954,0.3371,140380,103129,0.7347,350819,284201,0.8101
459,Madurai,Tamil Nadu,1656855,604583,1052271,0.3649,0.7334,0.6459,0.1693,0.0207,133956,103688,111875,0.0587,0.4922,0.6176,0.8405,0.725,0.543,0.7313,0.4747,0.2416,353043,263968,0.7477,804693,653157,0.8117
460,Nagapattinam,Tamil Nadu,510424,289001,221422,0.5662,0.68,0.623,0.1535,0.0,32005,24390,59849,0.0467,0.5222,0.5954,0.7564,0.7767,0.6457,0.5786,0.5115,0.2387,200379,145368,0.7255,190960,175499,0.919
461,Namakkal,Tamil Nadu,101466,35297,66168,0.3479,0.7337,0.5568,0.1711,0.1737,5559,4968,7431,0.0489,0.4321,0.8069,0.8167,0.8243,0.6392,0.779,0.7239,0.2642,20580,14752,0.717,35645,25345,0.7111
462,Nilgiris,Tamil Nadu,259006,104971,154034,0.4053,0.6683,0.5375,0.2118,0.0,18295,17540,19643,0.1173,0.5231,0.6404,0.8351,0.7701,0.6692,0.7342,0.4992,0.2327,65878,51484,0.7816,121341,110232,0.9084
463,Perambalur,Tamil Nadu,328859,153376,175482,0.4664,0.7617,0.7003,0.2313,0.1785,18619,16393,31402,0.1128,0.433,0.5256,0.8072,0.7298,0.6224,0.6509,0.4487,0.2256,87177,63403,0.7274,118555,87250,0.736
464,Pudukkottai,Tamil Nadu,195451,67995,127455,0.3479,0.6253,0.559,0.0923,0.1251,9059,8080,16242,0.0931,0.5292,0.5273,0.7635,0.6967,0.7821,0.5386,0.4379,0.2737,55107,39655,0.7197,58034,47101,0.8116
465,Ramanathapuram,Tamil Nadu,156461,75063,81397,0.4798,0.7754,0.7193,0.1604,0.2114,6733,6728,15662,0.1453,0.4612,0.5573,0.7382,0.7856,0.7417,0.6864,0.4145,0.2097,46310,29396,0.6349,45580,34345,0.7535
466,Salem,Tamil Nadu,383960,185357,198602,0.4828,0.6306,0.5736,0.0817,0.0538,30740,18459,37730,0.1491,0.6147,0.452,0.7291,0.7182,0.6243,0.8217,0.3635,0.3251,148695,102840,0.6916,166594,120078,0.7208
467,Sivaganga,Tamil Nadu,961231,424620,536610,0.4417,0.7006,0.5239,0.1306,0.2287,67217,38792,99717,0.0672,0.4224,0.6325,0.807,0.7267,0.6631,0.6008,0.4804,0.3084,270053,167231,0.6193,358960,323612,0.9015
468,Thanjavur,Tamil Nadu,164845,70704,94140,0.4289,0.711,0.6542,0.1997,0.2366,9346,5638,12987,0.1858,0.4298,0.4354,0.8589,0.7216,0.6516,0.7855,0.363,0.2639,35782,23504,0.6569,50737,45563,0.898
469,Theni,Tamil Nadu,531703,198210,333492,0.3728,0.7039,0.649,0.1323,0.2091,49694,24806,47710,0.1169,0.3759,0.4839,0.7833,0.7992,0.7126,0.658,0.4123,0.1782,114984,78509,0.6828,252266,194384,0.7706
470,Thiruvallur,Tamil Nadu,833912,391236,442675,0.4692,0.7066,0.6315,0.2123,0.0344,51449,36010,77186,0.1403,0.5185,0.6119,0.8523,0.7599,0.5838,0.6501,0.5037,0.2779,256589,187453,0.7306,296147,247431,0.8355
471,Thiruvarur,Tamil Nadu,684390,418654,265735,0.6117,0.745,0.6216,0.136,0.0,43631,34892,84074,0.1215,0.4673,0.5451,0.6225,0.7659,0.7271,0.6099,0.504,0.2981,251889,203822,0.8092,265888,216932,0.8159
472,Thoothukudi,Tamil Nadu,240778,144114,96663,0.5985,0.7376,0.6253,0.1684,0.0898,16241,12487,29392,0.1077,0.4911,0.5699,0.7179,0.8215,0.6628,0.6605,0.4613,0.2378,92543,68199,0.737,97276,90507,0.9304
473,Tiruchchirappalli,Tamil Nadu,279672,143493,136178,0.5131,0.7363,0.6102,0.1828,0.0582,8301,7056,27049,0.1867,0.4528,0.6223,0.8004,0.6247,0.6485,0.6365,0.4603,0.2768,78521,61960,0.7891,52000,34230,0.6583
474,Tirunelveli Kattabo,Tamil Nadu,1287494,539654,747839,0.4192,0.7042,0.5469,0.2639,0.07,91911,71144,126481,0.157,0.4206,0.5736,0.8656,0.8289,0.7202,0.6998,0.4793,0.3609,341073,256044,0.7507,552125,457340,0.8283
475,Tiruvannamalai,Tamil Nadu,538178,231454,306723,0.4301,0.5558,0.4566,0.0464,0.274,38633,23021,47113,0.0931,0.6625,0.42,0.6691,0.7259,0.6665,0.5391,0.3784,0.3222,200116,152831,0.7637,208768,149677,0.717
476,Vellore,Tamil Nadu,816725,537848,278876,0.6585,0.7548,0.6057,0.1198,0.0,61673,36864,111332,0.1381,0.5045,0.6725,0.6571,0.7837,0.5626,0.5573,0.545,0.2874,360109,292557,0.8124,333658,220332,0.6604
477,Villupuram,Tamil Nadu,212614,90674,121939,0.4265,0.6984,0.5662,0.3597,0.0,14239,8767,20058,0.1421,0.4615,0.6897,0.8583,0.7196,0.4384,0.7422,0.5692,0.2084,59345,40431,0.6813,77901,62172,0.7981
478,Virudhunagar,Tamil Nadu,157023,76708,80314,0.4885,0.7398,0.5705,0.1899,0.2495,13029,10592,18885,0.0632,0.4099,0.5998,0.8174,0.7818,0.7561,0.6872,0.4944,0.2246,49625,33743,0.6801,79983,74887,0.9363
479,Adilabad,Telangana,443244,253417,189826,0.5717,0.5995,0.4926,0.0344,0.0518,26598,17073,55859,0.2941,0.6225,0.567,0.7411,0.6697,0.6425,0.6321,0.4628,0.2468,222941,155466,0.6974,147875,107922,0.7298
480,Hyderabad,Telangana,654861,370681,284179,0.566,0.6344,0.5484,0.1,0.0,71754,41806,90319,0.2857,0.4846,0.5224,0.7336,0.7795,0.5217,0.5587,0.4261,0.3337,280619,184562,0.6577,384528,320405,0.8333
481,Karimnagar,Telangana,1069892,686191,383700,0.6414,0.7358,0.567,0.1534,0.047,124399,91194,140226,0.2367,0.4333,0.5953,0.62,0.7686,0.5947,0.5448,0.4931,0.3025,389557,267745,0.6873,730025,642585,0.8802
482,Khammam,Telangana,1859575,1041201,818373,0.5599,0.6483,0.5882,0.1735,0.0,204508,108561,201155,0.3025,0.457,0.4921,0.7683,0.7167,0.6856,0.6338,0.4166,0.2741,589391,376304,0.6385,1060091,818058,0.7717
483,Mahbubnagar,Telangana,842361,523311,319049,0.6212,0.8919,0.7642,0.1727,0.0,83801,42438,99800,0.2051,0.4151,0.8395,0.7841,0.7506,0.718,0.6048,0.6758,0.1508,265603,181657,0.684,427461,364161,0.8519
484,Medak,Telangana,132650,86086,46563,0.649,0.5781,0.4972,0.1667,0.1428,13017,12141,17776,0.232,0.6689,0.5292,0.6433,0.7095,0.6165,0.5159,0.4144,0.3363,76232,57331,0.7521,85188,55525,0.6518
485,Nalgonda,Telangana,108478,48785,59692,0.4497,0.7168,0.6133,0.2111,0.213,6441,6984,11340,0.2315,0.4649,0.513,0.8058,0.7396,0.7925,0.5653,0.427,0.227,33795,21029,0.6224,45458,32848,0.7227
486,Nizamabad,Telangana,248525,142850,105674,0.5748,0.8033,0.7072,0.1768,0.0,21633,20928,31767,0.2002,0.3368,0.6487,0.8193,0.7953,0.5642,0.5027,0.4654,0.187,68596,50849,0.7413,144117,126749,0.8795
487,Rangareddi,Telangana,760552,571679,188872,0.7517,0.6986,0.5238,0.1737,0.3713,68444,57867,142594,0.3192,0.4656,0.5781,0.5254,0.6935,0.6567,0.6526,0.3967,0.2227,425667,285665,0.6711,427705,324177,0.758
488,Warangal,Telangana,497754,273112,224641,0.5487,0.6083,0.4377,0.2334,0.2615,61066,37518,53577,0.1847,0.4999,0.5273,0.6412,0.7953,0.6389,0.5936,0.5278,0.3032,171719,100256,0.5839,333818,266004,0.7969
489,Dhalai,Tripura,165055,108492,56562,0.6573,0.7084,0.6382,0.1481,0.2087,17876,14462,24624,0.2723,0.531,0.5496,0.6102,0.6861,0.7778,0.6231,0.4809,0.2129,83830,51003,0.6084,109500,85435,0.7802
490,North Tripura,Tripura,106801,73437,33363,0.6876,0.6152,0.5644,0.2639,0.3227,10139,5823,17209,0.2434,0.6495,0.4279,0.5696,0.6365,0.7501,0.6809,0.3411,0.2774,71661,43066,0.6011,54049,48607,0.8994
491,South Tripura,Tripura,461849,404120,57728,0.875,0.7512,0.6868,0.2057,0.1871,48886,34952,95942,0.2229,0.3553,0.644,0.6083,0.748,0.6104,0.4864,0.5752,0.2001,218555,150536,0.6888,283886,216834,0.7638
492,West Tripura,Tripura,72070,52868,19201,0.7336,0.6272,0.4544,0.2504,0.1405,5098,4198,10879,0.2998,0.6146,0.4976,0.655,0.6896,0.5854,0.5876,0.3445,0.2461,42867,26139,0.6099,31477,27495,0.8735
493,Agra,Uttar Pradesh,308774,240724,68049,0.7796,0.6598,0.5622,0.146,0.0285,23493,19759,47027,0.44,0.5285,0.4598,0.5998,0.6515,0.6709,0.5301,0.4423,0.3052,159345,94339,0.5921,146456,110695,0.7558
494,Aligarh,Uttar Pradesh,457425,429787,27637,0.9396,0.5605,0.3986,0.1504,0.2938,35784,29362,100964,0.4711,0.6027,0.4858,0.5727,0.6639,0.5075,0.3209,0.327,0.3109,390147,186870,0.479,220592,184489,0.8364
495,Allahabad,Uttar Pradesh,742582,578435,164146,0.779,0.5768,0.4748,0.2195,0.227,67397,45565,128808,0.4076,0.4294,0.6159,0.6336,0.5945,0.4775,0.5757,0.4679,0.2568,354621,266776,0.7523,382503,253776,0.6635
496,Ambedkar Nagar,Uttar Pradesh,133055,100971,32083,0.7589,0.5339,0.4649,0.2623,0.0,11066,6056,18792,0.439,0.5875,0.4618,0.6343,0.6867,0.6559,0.5033,0.4436,0.3067,70783,42065,0.5943,57977,43742,0.7545
497,Auraiya,Uttar Pradesh,927778,592806,334971,0.639,0.6822,0.5647,0.2012,0.0,80311,68916,130170,0.3902,0.3725,0.5329,0.6405,0.6754,0.5316,0.5486,0.484,0.3596,310881,206136,0.6631,505301,373310,0.7388
498,Azamgarh,Uttar Pradesh,152026,124728,27297,0.8204,0.6534,0.5254,0.1125,0.1913,19102,14017,26638,0.4361,0.4213,0.4652,0.5629,0.7086,0.5375,0.4518,0.4313,0.3399,71950,40341,0.5607,112145,83440,0.7441
499,Badaun,Uttar Pradesh,137500,117622,19877,0.8554,0.515,0.379,0.1472,0.1659,13522,6647,21805,0.4482,0.672,0.3806,0.5744,0.5724,0.5241,0.425,0.3698,0.3684,93941,49580,0.5278,68294,54746,0.8016
500,Baghpat,Uttar Pradesh,108446,87323,21122,0.8052,0.5229,0.4408,0.0843,0.0,11925,5267,21678,0.4702,0.7451,0.538,0.6054,0.57,0.6417,0.5151,0.5875,0.3525,103558,72463,0.6997,58214,44933,0.7719
501,Bahraich,Uttar Pradesh,125002,104779,20222,0.8382,0.5953,0.4176,0.1005,0.0,13636,7957,23354,0.5047,0.6634,0.5263,0.5788,0.6145,0.5721,0.5203,0.5051,0.3247,99333,46060,0.4637,73116,60581,0.8286
502,Ballia,Uttar Pradesh,1478018,1031112,446905,0.6976,0.5482,0.4599,0.0201,0.233,185109,117853,256869,0.4812,0.5942,0.4431,0.5645,0.7343,0.5474,0.5983,0.3905,0.3516,978596,591982,0.6049,1025868,685616,0.6683
503,Balrampur,Uttar Pradesh,323818,227314,96503,0.702,0.633,0.5084,0.2534,0.1246,44400,32355,47140,0.479,0.5544,0.4829,0.5974,0.7798,0.5985,0.6246,0.4797,0.278,167558,88164,0.5262,259902,175824,0.6765
504,Banda,Uttar Pradesh,449256,312279,136976,0.6951,0.5373,0.3951,0.2121,0.0,52644,37007,71949,0.4605,0.6736,0.4599,0.5716,0.6185,0.6385,0.4945,0.3746,0.3304,310727,176848,0.5692,303569,224480,0.7395
505,Bara Banki,Uttar Pradesh,684673,638596,46076,0.9327,0.5497,0.4422,0.0995,0.0495,31760,33748,125159,0.513,0.8224,0.3389,0.5619,0.5731,0.4689,0.4174,0.3214,0.3825,659937,333302,0.5051,221818,157495,0.71
506,Bareilly,Uttar Pradesh,224009,185299,38709,0.8272,0.6496,0.5763,0.1155,0.0,20407,11030,36569,0.3977,0.5779,0.6287,0.6625,0.7083,0.5081,0.5337,0.5593,0.2365,135494,75450,0.5569,106449,81087,0.7618
507,Basti,Uttar Pradesh,135908,107868,28039,0.7937,0.6288,0.4769,0.1509,0.0,11693,6768,20256,0.4612,0.4508,0.3929,0.6118,0.6735,0.4673,0.5815,0.3416,0.3767,58543,34199,0.5842,62511,41791,0.6686
508,Bijnor,Uttar Pradesh,693618,486225,207392,0.701,0.6465,0.5701,0.0936,0.1819,76192,44415,120858,0.4745,0.5825,0.4749,0.6718,0.7233,0.5459,0.448,0.4087,0.2439,451364,201353,0.4461,408390,332409,0.814
509,Bulandshahr,Uttar Pradesh,351525,253967,97557,0.7225,0.6417,0.5583,0.1617,0.1229,30771,25344,55908,0.4779,0.6486,0.5169,0.7256,0.5489,0.594,0.6394,0.3949,0.2837,232488,135263,0.5818,190012,135594,0.7136
510,Chandauli,Uttar Pradesh,402743,326092,76650,0.8097,0.6412,0.516,0.1454,0.2804,45545,27177,66876,0.4573,0.5358,0.4972,0.6166,0.5809,0.5482,0.5405,0.4118,0.2438,229737,134847,0.587,246246,203628,0.8269
511,Chitrakoot,Uttar Pradesh,319203,263292,55910,0.8248,0.5547,0.4047,0.1615,0.1096,34227,29295,51381,0.4366,0.7211,0.5226,0.529,0.5347,0.4764,0.5192,0.458,0.3654,237546,120857,0.5088,215093,159733,0.7426
512,Deoria,Uttar Pradesh,2653535,2164737,488797,0.8158,0.5063,0.4493,0.1856,0.2409,248134,155707,468373,0.5346,0.6504,0.3656,0.6209,0.5568,0.5702,0.3664,0.2823,0.4114,1953135,1255940,0.643,1367457,1012161,0.7402
513,Etah,Uttar Pradesh,103667,86012,17654,0.8297,0.6777,0.5273,0.1784,0.0231,6864,5045,16416,0.5495,0.4835,0.6331,0.4871,0.6393,0.5374,0.6256,0.4796,0.2992,50888,28108,0.5524,40325,31910,0.7914
514,Etawah,Uttar Pradesh,155768,114619,41148,0.7358,0.6101,0.5517,0.2048,0.0575,16069,10193,25563,0.535,0.6701,0.4681,0.609,0.6664,0.4607,0.4958,0.4617,0.3353,109822,62166,0.5661,88926,59599,0.6702
515,Faizabad,Uttar Pradesh,523827,422007,101819,0.8056,0.5858,0.4473,0.1702,0.04,68075,50112,78570,0.4509,0.5994,0.5058,0.624,0.6781,0.5138,0.6024,0.4958,0.349,301944,167590,0.5551,400196,308435,0.7707
516,Farrukhabad,Uttar Pradesh,132071,100731,31339,0.7627,0.6061,0.4395,0.1829,0.1906,14804,10824,18479,0.3959,0.524,0.4438,0.5998,0.6542,0.4297,0.5508,0.4416,0.342,62076,37071,0.5973,86779,75493,0.87
517,Fatehpur,Uttar Pradesh,332445,256575,75869,0.7718,0.6012,0.54,0.3274,0.1028,30256,17706,62275,0.5357,0.5421,0.4554,0.6265,0.637,0.6039,0.5536,0.4417,0.2574,216446,141200,0.6524,162405,120139,0.7398
518,Firozabad,Uttar Pradesh,50000,41696,8303,0.8339,0.7333,0.6032,0.2564,0.0,6797,3255,8703,0.4258,0.5145,0.5979,0.6082,0.7517,0.6277,0.611,0.5295,0.2414,28704,21856,0.7616,34037,28419,0.835
519,Gautam Buddha Nagar,Uttar Pradesh,484614,400672,83941,0.8268,0.5702,0.4261,0.1984,0.29,54116,48521,91784,0.508,0.6063,0.3632,0.6503,0.6004,0.5924,0.5308,0.2465,0.2894,356788,216158,0.6059,347542,259587,0.7469
520,Ghaziabad,Uttar Pradesh,375251,304506,70744,0.8115,0.4989,0.3887,0.1921,0.0142,27777,29961,61663,0.4731,0.8058,0.4444,0.5462,0.5796,0.6434,0.5406,0.3044,0.4377,318575,203129,0.6376,195508,147147,0.7527
521,Ghazipur,Uttar Pradesh,490461,392142,98318,0.7995,0.5805,0.4767,0.2201,0.0685,50595,40905,77530,0.5229,0.6928,0.4828,0.5367,0.6936,0.5983,0.3943,0.3987,0.4758,344375,233199,0.6772,309830,229863,0.7419
522,Gonda,Uttar Pradesh,493322,385906,107415,0.7823,0.5777,0.518,0.1144,0.0,59909,31255,89685,0.4461,0.6174,0.4391,0.5522,0.7387,0.6331,0.6011,0.3857,0.3877,355012,213702,0.602,308693,240394,0.7788
523,Gorakhpur,Uttar Pradesh,267322,189796,77525,0.71,0.5294,0.3857,0.2573,0.2445,31626,16738,39639,0.5167,0.5796,0.4614,0.6362,0.7056,0.6125,0.4781,0.3954,0.2583,147298,99301,0.6742,163766,125032,0.7635
524,Hamirpur,Uttar Pradesh,1143732,952400,191331,0.8327,0.7531,0.6181,0.1222,0.0066,83271,57310,221609,0.4503,0.2951,0.6983,0.5988,0.6943,0.6167,0.6153,0.6203,0.3253,419287,279927,0.6676,476025,326673,0.6863
525,Hardoi,Uttar Pradesh,163415,130429,32985,0.7981,0.6699,0.5598,0.1617,0.0,13789,15148,23747,0.5282,0.5841,0.5906,0.6268,0.5982,0.637,0.3436,0.4727,0.2741,88927,53343,0.5999,97984,75361,0.7691
526,Hathras,Uttar Pradesh,298613,232729,65883,0.7794,0.5666,0.4099,0.1831,0.0983,27900,24612,57520,0.4934,0.5615,0.45,0.6935,0.6937,0.5113,0.4687,0.3186,0.3636,207072,124062,0.5991,177812,126820,0.7132
527,Jalaun,Uttar Pradesh,92191,67900,24290,0.7365,0.6793,0.5219,0.0,0.0839,11696,6567,16247,0.4148,0.5102,0.4398,0.6463,0.7187,0.6561,0.5361,0.3552,0.3836,53145,26447,0.4977,61840,44351,0.7172
528,Jaunpur,Uttar Pradesh,614780,391898,222881,0.6375,0.6784,0.6055,0.2293,0.15,55258,55439,72043,0.4688,0.5216,0.627,0.6537,0.7531,0.4923,0.5483,0.4725,0.2357,240925,155210,0.6442,374834,316487,0.8443
529,Jhansi,Uttar Pradesh,201026,154712,46313,0.7696,0.6262,0.4666,0.2282,0.2178,17456,15018,38282,0.5143,0.676,0.4894,0.6533,0.7502,0.5669,0.587,0.4426,0.3064,165917,81496,0.4912,109961,73716,0.6704
530,Jyotiba Phule Nagar,Uttar Pradesh,50000,48644,1355,0.9729,0.6386,0.5807,0.2849,0.0383,5877,3447,9140,0.4917,0.6464,0.6716,0.5067,0.5672,0.4267,0.5082,0.6273,0.2505,37879,18394,0.4856,31572,20977,0.6645
531,Kannauj,Uttar Pradesh,948868,784534,164333,0.8268,0.5952,0.4202,0.3277,0.1181,81568,71068,150962,0.5143,0.4356,0.4587,0.6157,0.6282,0.5664,0.4517,0.4406,0.3332,421615,245792,0.583,516845,403067,0.7799
532,Kanpur,Uttar Pradesh,105878,72557,33320,0.6853,0.5628,0.5115,0.2738,0.1443,7281,7740,13884,0.5304,0.6652,0.4895,0.6647,0.6719,0.5202,0.5646,0.4557,0.3837,59210,30717,0.5188,50863,31633,0.622
533,Kanpur Dehat,Uttar Pradesh,254225,221174,33050,0.87,0.5295,0.4392,0.3091,0.1046,20806,17290,42096,0.5008,0.6967,0.3825,0.5173,0.5646,0.5542,0.4493,0.2689,0.2935,188037,104475,0.5556,128997,74718,0.5792
534,Kaushambi,Uttar Pradesh,885818,668905,216912,0.7551,0.5726,0.5177,0.1395,0.0125,68643,57844,147970,0.4629,0.4495,0.2683,0.6059,0.7745,0.7172,0.444,0.2356,0.2709,426443,246375,0.5778,428301,333943,0.7797
535,Kushinagar,Uttar Pradesh,671204,501356,169847,0.747,0.6181,0.4847,0.1807,0.121,55289,29737,118429,0.4696,0.4753,0.4416,0.6135,0.6487,0.5961,0.5712,0.3585,0.3104,360898,216908,0.601,287908,213359,0.7411
536,Lakhimpur Kheri,Uttar Pradesh,543687,466063,77623,0.8572,0.776,0.6255,0.1123,0.0,51267,27077,97032,0.5493,0.3774,0.5655,0.5374,0.7555,0.5158,0.3813,0.4775,0.1706,234783,124819,0.5317,265282,208277,0.7851
537,Lalitpur,Uttar Pradesh,760021,545957,214063,0.7183,0.5966,0.5017,0.1092,0.0464,76213,64061,121194,0.4967,0.7274,0.4666,0.6661,0.72,0.5081,0.5373,0.4243,0.3205,565214,363302,0.6428,474985,333723,0.7026
538,Lucknow,Uttar Pradesh,1151853,950942,200910,0.8256,0.5964,0.4229,0.2251,0.1578,114002,80433,195750,0.4502,0.6343,0.4139,0.6167,0.6039,0.5803,0.5534,0.3852,0.3375,796080,457455,0.5746,658381,413717,0.6284
539,Maharajganj,Uttar Pradesh,899410,796174,103235,0.8852,0.6829,0.5265,0.0774,0.1379,80572,62815,150755,0.5153,0.5936,0.6287,0.6573,0.6624,0.5476,0.5477,0.5098,0.1972,573754,352672,0.6147,485526,322914,0.6651
540,Mahoba,Uttar Pradesh,1819818,1445260,374557,0.7942,0.7703,0.719,0.1516,0.0,165167,177614,282510,0.5418,0.5026,0.6403,0.576,0.7563,0.6762,0.4223,0.5954,0.101,910365,482678,0.5302,1160700,862084,0.7427
541,Mainpuri,Uttar Pradesh,895951,672881,223069,0.751,0.5954,0.4312,0.2048,0.2664,71715,83820,157925,0.449,0.5668,0.6349,0.6023,0.6529,0.6357,0.3985,0.5433,0.3016,573901,344625,0.6005,526661,344531,0.6542
542,Mathura,Uttar Pradesh,1417991,1332717,85273,0.9399,0.6821,0.5181,0.1348,0.1491,164979,117976,332481,0.5147,0.6973,0.4933,0.5414,0.5974,0.4353,0.5394,0.4206,0.2501,1486440,942410,0.634,958122,720967,0.7525
543,Mau,Uttar Pradesh,318154,251607,66546,0.7908,0.7193,0.6347,0.1537,0.0,41502,19853,62255,0.3961,0.4622,0.572,0.6038,0.6256,0.5421,0.5024,0.4483,0.2628,184485,125229,0.6788,207755,153740,0.74
544,Meerut,Uttar Pradesh,320346,263401,56944,0.8222,0.621,0.4557,0.1596,0.1342,28381,18891,49651,0.4679,0.6046,0.4889,0.5881,0.7756,0.723,0.4215,0.3698,0.2497,192461,103635,0.5385,160069,119723,0.748
545,Mirzapur,Uttar Pradesh,132246,93025,39220,0.7034,0.5918,0.4224,0.1914,0.1006,16517,10011,18835,0.4472,0.6815,0.4751,0.649,0.775,0.5881,0.5864,0.4299,0.2864,82298,46765,0.5683,89827,67211,0.7483
546,Moradabad,Uttar Pradesh,143050,98743,44306,0.6903,0.6525,0.5982,0.1928,0.0,13023,7768,22635,0.4458,0.6318,0.4951,0.7214,0.6529,0.5547,0.4782,0.3747,0.2681,91684,50458,0.5504,70401,54824,0.7788
547,Muzaffarnagar,Uttar Pradesh,711176,504162,207013,0.7089,0.6724,0.5423,0.0,0.1634,52928,39925,119770,0.4785,0.3385,0.5552,0.6255,0.7418,0.6212,0.5014,0.449,0.2638,259935,147939,0.5692,314412,244322,0.7771
548,Pilibhit,Uttar Pradesh,676327,449169,227157,0.6641,0.6859,0.5801,0.0518,0.2714,60642,49523,108830,0.4512,0.6366,0.5255,0.6356,0.6424,0.4822,0.593,0.4568,0.3372,444196,236995,0.5335,373032,265130,0.7107
549,Pratapgarh,Uttar Pradesh,399045,359980,39064,0.9021,0.6296,0.4805,0.136,0.0739,32819,23095,79176,0.4999,0.6698,0.703,0.5614,0.6187,0.4254,0.5138,0.6034,0.3104,340015,198616,0.5841,189332,146561,0.7741
550,Rae Bareli,Uttar Pradesh,117986,84946,33039,0.72,0.7039,0.622,0.1447,0.1645,6546,5778,16696,0.4322,0.4178,0.6229,0.663,0.7163,0.5293,0.636,0.632,0.2006,44720,29678,0.6638,41730,32361,0.7755
551,Rampur,Uttar Pradesh,243613,148625,94987,0.6101,0.6636,0.5888,0.128,0.0,15079,9744,29963,0.4879,0.5878,0.3626,0.7221,0.5976,0.575,0.4968,0.2974,0.3402,112919,62268,0.5515,84053,47077,0.5601
552,Saharanpur,Uttar Pradesh,433693,336429,97263,0.7757,0.6595,0.4901,0.0,0.1454,33437,22022,72603,0.4055,0.4014,0.5354,0.596,0.7695,0.6018,0.4392,0.4315,0.3605,186844,113349,0.6067,187791,149595,0.7966
